Unnamed: 0,Audible_Title,Audible_Subtitle,Audible_Author,Audible_Link,Image_Link,Audible_Category,Goodreads_Link,Amazon_Link,Goodreads_Rating,Number_of_Ratings
422,The Great Game,The Struggle for Empire in Central Asia,Peter Hopkirk,https://www.audible.com/pd/The-Great-Game-Audiobook/B074ZJ9LRY?ref=a_ep_eureka_c10_lProduct_2_22&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51y6YXP1jLL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/138299.The_Great_Game?from_search=true&from_srp=true&qid=tHxcrCsYd3&rank=1,https://www.amazon.com/The-Great-Game-Peter-Hopkirk-audiobook/dp/B074ZJSBVL/ref=sr_1_1?dchild=1&keywords=The+Great+Game+Peter+Hopkirk&qid=1631653791&s=audible&sr=1-1&tag=listenerslist-20,4.32,6425
423,The United States of Absurdity,Untold Stories from American History,"Dave Anthony, Gareth Reynolds, Patton Oswalt - foreword",https://www.audible.com/pd/The-United-States-of-Absurdity-Audiobook/B06XDHYXT1?ref=a_ep_eureka_c10_lProduct_2_23&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51Lk+GqO0FL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/31624988-the-united-states-of-absurdity?from_search=true&from_srp=true&qid=OV5m2YaCMg&rank=1,https://www.amazon.com/United-States-of-Absurdity-audiobook/dp/B06XDVMQLD/ref=sr_1_1?dchild=1&keywords=The+United+States+of+Absurdity+Dave+Anthony%2C+Gareth+Reynolds%2C+Patton+Oswalt+-&qid=1631653794&s=audible&sr=1-1&tag=listenerslist-20,3.81,1130
424,Albion's Seed,"Four British Folkways in America, Vol. 1",David Hackett Fischer,https://www.audible.com/pd/Albions-Seed-Audiobook/B00KAHUFOY?ref=a_ep_eureka_c10_lProduct_2_24&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/513S-RX89uL._SL500_.jpg,"History, $7 Titles",https://www.goodreads.com/book/show/32081.Albion_s_Seed?from_search=true&from_srp=true&qid=jzNNwyq7u7&rank=1,https://www.amazon.com/Albions-Seed-audiobook/dp/B00KAH5LMK/ref=sr_1_1?dchild=1&keywords=Albion-s+Seed+David+Hackett+Fischer&qid=1631653797&s=audible&sr=1-1&tag=listenerslist-20,4.34,2740
425,The Rise of Rome,The Making of the World's Greatest Empire,Anthony Everitt,https://www.audible.com/pd/The-Rise-of-Rome-Audiobook/B0096SHG0Y?ref=a_ep_eureka_c10_lProduct_2_25&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51rpCp63HEL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/13155133-the-rise-of-rome?from_search=true&from_srp=true&qid=pbDuUlJ6nB&rank=1,https://www.amazon.com/The-Rise-of-Rome-Anthony-Everitt-audiobook/dp/B009C18EJM/ref=sr_1_1?dchild=1&keywords=The+Rise+of+Rome+Anthony+Everitt&qid=1631653799&s=audible&sr=1-1&tag=listenerslist-20,3.96,2535
426,Lost Enlightenment,Central Asia's Golden Age from the Arab Conquest to Tamerlane,S. Frederick Starr,https://www.audible.com/pd/Lost-Enlightenment-Audiobook/B00FRS2ILY?ref=a_ep_eureka_c10_lProduct_2_26&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/61873yd6rhL._SL500_.jpg,"History, $7 Titles",https://www.goodreads.com/book/show/17847856-lost-enlightenment?from_search=true&from_srp=true&qid=wy3Rtnf1KN&rank=1,https://www.amazon.com/Lost-Enlightenment-audiobook/dp/B00FTWM4U8/ref=sr_1_1?dchild=1&keywords=Lost+Enlightenment+S.+Frederick+Starr&qid=1631653802&s=audible&sr=1-1&tag=listenerslist-20,4.26,762
427,A Black Women's History of the United States,"ReVisioning American History, Book 5","Daina Ramey Berry, Kali Nicole Gross",https://www.audible.com/pd/A-Black-Womens-History-of-the-United-States-Audiobook/0807094811?ref=a_ep_eureka_c10_lProduct_2_27&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51Fq3StQ0fL._SL500_.jpg,"History, $6 Titles",,https://www.amazon.com/Black-Womens-History-United-States/dp/B08129N8BX/ref=sr_1_1?dchild=1&keywords=A+Black+Women-s+History+of+the+United+States+Daina+Ramey+Berry%2C+Kali+Nicole+Gross&qid=1631653805&s=audible&sr=1-1&tag=listenerslist-20,0.0,0
428,Serial Killers,The Method and Madness of Monsters,Peter Vronsky,https://www.audible.com/pd/Serial-Killers-Audiobook/B01N7CBHXD?ref=a_ep_eureka_c10_lProduct_2_28&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51aGnl8CNtL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/421365.Serial_Killers?from_search=true&from_srp=true&qid=G38iHjDzya&rank=1,https://www.amazon.com/Serial-Killers-Peter-Vronsky-audiobook/dp/B01MZZDFJW/ref=sr_1_1?dchild=1&keywords=Serial+Killers+Peter+Vronsky&qid=1631653808&s=audible&sr=1-1&tag=listenerslist-20,4.13,4902
429,The Last Days of the Incas,,Kim MacQuarrie,https://www.audible.com/pd/The-Last-Days-of-the-Incas-Audiobook/B002VA8JKU?ref=a_ep_eureka_c10_lProduct_2_29&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51xaVT0bmQL._SL500_.jpg,"History, $6 Titles",https://www.goodreads.com/book/show/354038.The_Last_Days_of_the_Incas?from_search=true&from_srp=true&qid=ZOu8p6bYmx&rank=1,https://www.amazon.com/The-Last-Days-of-Incas-audiobook/dp/B000W56RLE/ref=sr_1_1?dchild=1&keywords=The+Last+Days+of+the+Incas+Kim+MacQuarrie&qid=1631653810&s=audible&sr=1-1&tag=listenerslist-20,4.16,5166
430,God's Bankers,A History of Money and Power at the Vatican,Gerald Posner,https://www.audible.com/pd/Gods-Bankers-Audiobook/B00W80WA9O?ref=a_ep_eureka_c10_lProduct_2_30&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51vdmhcqlKL._SL500_.jpg,"History, $6 Titles",,https://www.amazon.com/Gods-Bankers-Gerald-Posner-audiobook/dp/B00WAI94VG/ref=sr_1_1?dchild=1&keywords=God-s+Bankers+Gerald+Posner&qid=1631653813&s=audible&sr=1-1&tag=listenerslist-20,0.0,0
431,Unapologetic,"A Black, Queer, and Feminist Mandate for Radical Movements",Charlene Carruthers,https://www.audible.com/pd/Unapologetic-Audiobook/B07FM8845N?ref=a_ep_eureka_c10_lProduct_2_32&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51ikJYkPlZL._SL500_.jpg,"History, $6 Titles",https://www.goodreads.com/book/show/37507272-unapologetic?from_search=true&from_srp=true&qid=EFEXVCiC6M&rank=1,https://www.amazon.com/Unapologetic-Charlene-Carruthers-audiobook/dp/B07FMCFDJZ/ref=sr_1_1?dchild=1&keywords=Unapologetic+Charlene+Carruthers&qid=1631653815&s=audible&sr=1-1&tag=listenerslist-20,4.28,1660
432,Venice,A New History,Professor Thomas F. Madden,https://www.audible.com/pd/Venice-Audiobook/B00ADSH41M?ref=a_ep_eureka_c10_lProduct_2_33&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/61Uw0spy97L._SL500_.jpg,"History, $5 Titles",,https://www.amazon.com/Venice-Professor-Thomas-F-Madden-audiobook/dp/B00AE4DCY8/ref=sr_1_1?dchild=1&keywords=Venice+Professor+Thomas+F.+Madden&qid=1631653818&s=audible&sr=1-1&tag=listenerslist-20,0.0,0
433,The Real North Korea,Life and Politics in the Failed Stalinist Utopia,Andrei Lankov,https://www.audible.com/pd/The-Real-North-Korea-Audiobook/B00K6ZQW42?ref=a_ep_eureka_c10_lProduct_2_34&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51SR6XMsJsL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/16248578-the-real-north-korea?from_search=true&from_srp=true&qid=KyD6WnY9vG&rank=1,https://www.amazon.com/The-Real-North-Korea-audiobook/dp/B00K8CMJM2/ref=sr_1_1?dchild=1&keywords=The+Real+North+Korea+Andrei+Lankov&qid=1631653821&s=audible&sr=1-1&tag=listenerslist-20,4.11,1593
434,The Burglary,The Discovery of J. Edgar Hoover's Secret FBI,Betty Medsger,https://www.audible.com/pd/The-Burglary-Audiobook/B00I5TKCK6?ref=a_ep_eureka_c10_lProduct_2_35&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/517HO7LZbJL._SL500_.jpg,"History, $7 Titles",https://www.goodreads.com/book/show/17262123-the-burglary?from_search=true&from_srp=true&qid=dq9VTWZo0C&rank=1,https://www.amazon.com/The-Burglary-Betty-Medsger-audiobook/dp/B00I9SPEJC/ref=sr_1_1?dchild=1&keywords=The+Burglary+Betty+Medsger&qid=1631653823&s=audible&sr=1-1&tag=listenerslist-20,4.01,1172
435,The Modern Scholar: Ethics: A History of Moral Thought,,Professor Peter Kreeft,https://www.audible.com/pd/The-Modern-Scholar-Ethics-A-History-of-Moral-Thought-Audiobook/B0036IPO6I?ref=a_ep_eureka_c10_lProduct_2_36&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51wOrRaH3eL._SL500_.jpg,"History, $7 Titles",,https://www.amazon.com/Modern-Scholar-Ethics-History-Thought/dp/B001GKVBVK/ref=sr_1_1?dchild=1&keywords=The+Modern+Scholar%3A+Ethics%3A+A+History+of+Moral+Thought+Professor+Peter+Kreeft&qid=1631653826&s=audible&sr=1-1&tag=listenerslist-20,0.0,0
436,The Lady from the Black Lagoon,Hollywood Monsters and the Lost Legacy of Milicent Patrick,Mallory O'Meara,https://www.audible.com/pd/The-Lady-from-the-Black-Lagoon-Audiobook/B07KWCD7MG?ref=a_ep_eureka_c10_lProduct_2_37&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51l0wRosjCL._SL500_.jpg,"History, $6 Titles",https://www.goodreads.com/book/show/40165912-the-lady-from-the-black-lagoon?from_search=true&from_srp=true&qid=mbwFRMPcoC&rank=1,https://www.amazon.com/Lady-from-Black-Lagoon-audiobook/dp/B07KWCH91J/ref=sr_1_1?dchild=1&keywords=The+Lady+from+the+Black+Lagoon+Mallory+O%27Meara&qid=1631653828&s=audible&sr=1-1&tag=listenerslist-20,4.01,4476
437,In the Shadow of Statues,A White Southerner Confronts History,Mitch Landrieu,https://www.audible.com/pd/In-the-Shadow-of-Statues-Audiobook/B079T8BXVZ?ref=a_ep_eureka_c10_lProduct_2_38&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/41uW6a8fPqL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/36978229-in-the-shadow-of-statues?from_search=true&from_srp=true&qid=zMprU3A7Z6&rank=1,https://www.amazon.com/In-Shadow-of-Statues-audiobook/dp/B079T7WHRT/ref=sr_1_1?dchild=1&keywords=In+the+Shadow+of+Statues+Mitch+Landrieu&qid=1631653831&s=audible&sr=1-1&tag=listenerslist-20,4.04,2572
438,Into the Silence,"The Great War, Mallory, and the Conquest of Everest",Wade Davis,https://www.audible.com/pd/Into-the-Silence-Audiobook/B005R4V6PW?ref=a_ep_eureka_c10_lProduct_2_39&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51sZmQrDBdL._SL500_.jpg,"History, $7 Titles",https://www.goodreads.com/book/show/11602442-into-the-silence?from_search=true&from_srp=true&qid=gZLCii7iY7&rank=1,https://www.amazon.com/Into-Silence-Wade-Davis-audiobook/dp/B005WOGFA8/ref=sr_1_1?dchild=1&keywords=Into+the+Silence+Wade+Davis&qid=1631653833&s=audible&sr=1-1&tag=listenerslist-20,4.25,3679
439,The Lewis and Clark Journals,An American Epic of Discovery,"Lewis, Clark",https://www.audible.com/pd/The-Lewis-and-Clark-Journals-Audiobook/B002V5H65E?ref=a_ep_eureka_c10_lProduct_2_40&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51zMVoFj5wL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/236830.The_Journals_of_Lewis_and_Clark?from_search=true&from_srp=true&qid=sGLVAeNeTv&rank=1,https://www.amazon.com/Lewis-and-Clark-Journals-audiobook/dp/B000LE16G2/ref=sr_1_1?dchild=1&keywords=The+Lewis+and+Clark+Journals+Lewis%2C+Clark&qid=1631653836&s=audible&sr=1-1&tag=listenerslist-20,4.11,4865
440,A Life Wild and Perilous,Mountain Men and the Paths to the Pacific,Robert M. Utley,https://www.audible.com/pd/A-Life-Wild-and-Perilous-Audiobook/B006GF6N3Q?ref=a_ep_eureka_c10_lProduct_2_41&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51kmTuHeKwL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/2032834.A_Life_Wild_and_Perilous?from_search=true&from_srp=true&qid=jyPWFegnNW&rank=1,https://www.amazon.com/A-Life-Wild-and-Perilous-audiobook/dp/B006GT6Q2K/ref=sr_1_1?dchild=1&keywords=A+Life+Wild+and+Perilous+Robert+M.+Utley&qid=1631653838&s=audible&sr=1-1&tag=listenerslist-20,3.9,239
441,A Most Beautiful Thing,The True Story of America's First All-Black High School Rowing Team,Arshay Cooper,https://www.audible.com/pd/A-Most-Beautiful-Thing-Audiobook/1250764122?ref=a_ep_eureka_c10_lProduct_2_42&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51+pjRp2LQL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/56750085-a-most-beautiful-thing?from_search=true&from_srp=true&qid=o3Z8ah1Uci&rank=1,https://www.amazon.com/Most-Beautiful-Thing-Americas-All-Black/dp/B083QMST65/ref=sr_1_1?dchild=1&keywords=A+Most+Beautiful+Thing+Arshay+Cooper&qid=1631653841&s=audible&sr=1-1&tag=listenerslist-20,4.36,3052
442,China,A History,John Keay,https://www.audible.com/pd/China-Audiobook/B01G9E9HJK?ref=a_ep_eureka_c10_lProduct_2_43&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/61YqxAvBuyL._SL500_.jpg,"History, $7 Titles",https://www.goodreads.com/book/show/3896708-china?from_search=true&from_srp=true&qid=I1jRoYs0p5&rank=1,https://www.amazon.com/China-John-Keay-audiobook/dp/B01G9E8K3E/ref=sr_1_1?dchild=1&keywords=China+John+Keay&qid=1631653843&s=audible&sr=1-1&tag=listenerslist-20,3.91,1684
443,Black Titan,A.G. Gaston and the Making of a Black American Millionaire,Carol Jenkins,https://www.audible.com/pd/Black-Titan-Audiobook/B002VA8HDE?ref=a_ep_eureka_c10_lProduct_2_44&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51Guwig9yVL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/37885.Black_Titan?from_search=true&from_srp=true&qid=J9QPvQc5sU&rank=1,https://www.amazon.com/Black-Titan-Carol-Jenkins-audiobook/dp/B002EY93FS/ref=sr_1_1?dchild=1&keywords=Black+Titan+Carol+Jenkins&qid=1631653846&s=audible&sr=1-1&tag=listenerslist-20,4.35,187
444,The Habsburg Empire,A New History,Pieter M. Judson,https://www.audible.com/pd/The-Habsburg-Empire-Audiobook/B01N7P83MV?ref=a_ep_eureka_c10_lProduct_2_45&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/61tq1aqOvvL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/27311725-the-habsburg-empire?from_search=true&from_srp=true&qid=es3JaXOD88&rank=1,https://www.amazon.com/The-Habsburg-Empire-audiobook/dp/B01N6O9USA/ref=sr_1_1?dchild=1&keywords=The+Habsburg+Empire+Pieter+M.+Judson&qid=1631653849&s=audible&sr=1-1&tag=listenerslist-20,3.79,561
445,A Bite-Sized History of France,"Gastronomic Tales of Revolution, War, and Enlightenment","Stephane Henaut, Jeni Mitchell",https://www.audible.com/pd/A-Bite-Sized-History-of-France-Audiobook/1977345964?ref=a_ep_eureka_c10_lProduct_2_46&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/41q6dbZYsNL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/36542524-a-bite-sized-history-of-france?from_search=true&from_srp=true&qid=Y0VKRJc8n5&rank=1,https://www.amazon.com/Bite-Sized-History-of-France-audiobook/dp/B07RJTMFRR/ref=sr_1_1?dchild=1&keywords=A+Bite-Sized+History+of+France+Stephane+Henaut%2C+Jeni+Mitchell&qid=1631653851&s=audible&sr=1-1&tag=listenerslist-20,4.14,1027
446,The Underground Railroad Records,"Narrating the Hardships, Hairbreadth Escapes, and Death Struggles of Slaves in Their Efforts for Freedom","William Still, Ta-Nehisi Coates - introduction, Quincy T. Mills - editor",https://www.audible.com/pd/The-Underground-Railroad-Records-Audiobook/0593290240?ref=a_ep_eureka_c10_lProduct_2_47&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/51PzNqkoE5L._SL500_.jpg,"History, $6 Titles",,https://www.amazon.com/Underground-Railroad-Records-Narrating-Hairbreadth/dp/B084H44P7F/ref=sr_1_1?dchild=1&keywords=The+Underground+Railroad+Records+William+Still%2C+Ta-Nehisi+Coates+-+%2C+Quincy+T.+Mills+-+editor&qid=1631653854&s=audible&sr=1-1&tag=listenerslist-20,0.0,0
447,Influenza,The Hundred-Year Hunt to Cure the 1918 Spanish Flu Pandemic,Dr. Jeremy Brown,https://www.audible.com/pd/Influenza-Audiobook/B07FYT2C2R?ref=a_ep_eureka_c10_lProduct_2_48&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/517b7jTPzRL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/36580666-influenza?from_search=true&from_srp=true&qid=kjUFkgKo1p&rank=1,https://www.amazon.com/Influenza-Dr-Jeremy-Brown-audiobook/dp/B07FYN3C73/ref=sr_1_1?dchild=1&keywords=Influenza+.+Jeremy+Brown&qid=1631653857&s=audible&sr=1-1&tag=listenerslist-20,3.98,1453
448,Midnight Rising,John Brown and the Raid That Sparked the Civil War,Tony Horwitz,https://www.audible.com/pd/Midnight-Rising-Audiobook/B005UPLM0C?ref=a_ep_eureka_c10_lProduct_2_49&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/61LxpW1v9NL._SL500_.jpg,"History, $6 Titles",https://www.goodreads.com/book/show/10900047-midnight-rising?from_search=true&from_srp=true&qid=TNoYWR4X8a&rank=1,https://www.amazon.com/Midnight-Rising-Tony-Horwitz-audiobook/dp/B005Z9GNSY/ref=sr_1_1?dchild=1&keywords=Midnight+Rising+Tony+Horwitz&qid=1631653860&s=audible&sr=1-1&tag=listenerslist-20,3.97,5354
449,Shakespeare in a Divided America,What His Plays Tell Us About Our Past and Future,James Shapiro,https://www.audible.com/pd/Shakespeare-in-a-Divided-America-Audiobook/0593165179?ref=a_ep_eureka_c10_lProduct_2_50&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=Z2MM35QMN7J0WYT5YEDP,https://m.media-amazon.com/images/I/41itQuzRA0L._SL500_.jpg,"History, $6 Titles",https://www.goodreads.com/book/show/49512631-shakespeare-in-a-divided-america?from_search=true&from_srp=true&qid=78X3vO4Rxb&rank=1,https://www.amazon.com/Shakespeare-Divided-America-Plays-Future/dp/B084DBWJK7/ref=sr_1_1?dchild=1&keywords=Shakespeare+in+a+Divided+America+James+Shapiro&qid=1631653862&s=audible&sr=1-1&tag=listenerslist-20,4.12,1941
450,Ten Caesars,Roman Emperors from Augustus to Constantine,Barry Strauss,https://www.audible.com/pd/Ten-Caesars-Audiobook/1508284288?ref=a_ep_eureka_c10_lProduct_3_1&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=1F6H4RX9YY55YXX6JJHS,https://m.media-amazon.com/images/I/51ndl9XUiEL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/40524017-ten-caesars?from_search=true&from_srp=true&qid=WNpjlIOXN6&rank=1,https://www.amazon.com/Ten-Caesars-Barry-Strauss-audiobook/dp/B07JR2D9DN/ref=sr_1_1?dchild=1&keywords=Ten+Caesars+Barry+Strauss&qid=1631653865&s=audible&sr=1-1&tag=listenerslist-20,3.91,1149
451,Strong Men Armed,The United States Marines Against Japan,Robert Leckie,https://www.audible.com/pd/Strong-Men-Armed-Audiobook/B004288XNM?ref=a_ep_eureka_c10_lProduct_3_3&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=1F6H4RX9YY55YXX6JJHS,https://m.media-amazon.com/images/I/61R8vQ-okKL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/1231424.Strong_Men_Armed?from_search=true&from_srp=true&qid=S4u6CtoJEc&rank=1,https://www.amazon.com/Strong-Men-Armed-Robert-Leckie-audiobook/dp/B0042EMDLO/ref=sr_1_1?dchild=1&keywords=Strong+Men+Armed+Robert+Leckie&qid=1631653867&s=audible&sr=1-1&tag=listenerslist-20,4.33,758
452,Incidents in the Life of a Slave Girl,,Harriet Ann Jacobs,https://www.audible.com/pd/Incidents-in-the-Life-of-a-Slave-Girl-Audiobook/B07MK5DTXG?ref=a_ep_eureka_c10_lProduct_3_4&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=1F6H4RX9YY55YXX6JJHS,https://m.media-amazon.com/images/I/51rq2lC-EzL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/152519.Incidents_in_the_Life_of_a_Slave_Girl?from_search=true&from_srp=true&qid=0p8rKSGKS6&rank=2,https://www.amazon.com/Incidents-Life-Slave-Girl/dp/B07TY1XLT7/ref=sr_1_1?dchild=1&keywords=Incidents+in+the+Life+of+a+Slave+Girl+Harriet+Ann+Jacobs&qid=1631653870&s=audible&sr=1-1&tag=listenerslist-20,4.08,49384
453,Ancient Aliens,The Official Companion Book,The Producers of Ancient Aliens,https://www.audible.com/pd/Ancient-Aliens-Audiobook/B01L0KBUJ8?ref=a_ep_eureka_c10_lProduct_3_5&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=1F6H4RX9YY55YXX6JJHS,https://m.media-amazon.com/images/I/61uNSeW8LwL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/29368032-ancient-aliens?from_search=true&from_srp=true&qid=HOXi6E3p8M&rank=1,https://www.amazon.com/Ancient-Aliens-audiobook/dp/B01L0KC15K/ref=sr_1_1?dchild=1&keywords=Ancient+Aliens+The+Producers+of+Ancient+Aliens&qid=1631653872&s=audible&sr=1-1&tag=listenerslist-20,4.03,302
454,The Caped Crusade,Batman and the Rise of Nerd Culture,Glen Weldon,https://www.audible.com/pd/The-Caped-Crusade-Audiobook/B01BPHEHGO?ref=a_ep_eureka_c10_lProduct_3_6&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=1F6H4RX9YY55YXX6JJHS,https://m.media-amazon.com/images/I/514m7d5kyJL._SL500_.jpg,"History, $5 Titles",https://www.goodreads.com/book/show/27276413-the-caped-crusade?from_search=true&from_srp=true&qid=lqtG9A7wxZ&rank=1,https://www.amazon.com/The-Caped-Crusade-Glen-Weldon-audiobook/dp/B01BPHJCXM/ref=sr_1_1?dchild=1&keywords=The+Caped+Crusade+Glen+Weldon&qid=1631653875&s=audible&sr=1-1&tag=listenerslist-20,4.13,2197
455,"Free Women, Free Men","Sex, Gender, Feminism",Camille Paglia,https://www.audible.com/pd/Free-Women-Free-Men-Audiobook/B06XCP2FF6?ref=a_ep_eureka_c10_lProduct_3_7&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=1F6H4RX9YY55YXX6JJHS,https://m.media-amazon.com/images/I/51miaWnQ8cL._SL500_.jpg,"History, $6 Titles",https://www.goodreads.com/book/show/30351044-free-women-free-men?from_search=true&from_srp=true&qid=r2eoExCbvX&rank=1,https://www.amazon.com/Free-Women-Free-Men-audiobook/dp/B06XCFZ7Q1/ref=sr_1_1?dchild=1&keywords=Free+Women%2C+Free+Men+Camille+Paglia&qid=1631653878&s=audible&sr=1-1&tag=listenerslist-20,3.68,1224
456,The Red Flag,A History of Communism,David Priestland,https://www.audible.com/pd/The-Red-Flag-Audiobook/B00XWQC8NG?ref=a_ep_eureka_c10_lProduct_3_8&pf_rd_p=2eee604b-4f9e-4098-aa77-50d1857c63c3&pf_rd_r=1F6H4RX9YY55YXX6JJHS,https://m.media-amazon.com/images/I/51gKiuXTHcL._SL500_.jpg,"History, $7 Titles",https://www.goodreads.com/book/show/6675452-the-red-flag?from_search=true&from_srp=true&qid=KZeLnKT2yC&rank=1,https://www.amazon.com/The-Red-Flag-David-Priestland-audiobook/dp/B00XZGYP1G/ref=sr_1_1?dchild=1&keywords=The+Red+Flag+David+Priestland&qid=1631653881&s=audible&sr=1-1&tag=listenerslist-20,3.88,529
